Nome da Maquina;Data da Coleta;Uso de CPU;Load1;Load5;Load15;Uso de RAM;RAM total (bytes);RAM usada (bytes);Uso de Swap;Swap total (bytes);Swap usada (bytes);Uso de Disco;Disco total (bytes);Disco usado (bytes);Disco livre (bytes);Net bytes enviados;Net bytes recebidos;Freq CPU (MHz);Temp CPU (C);Uptime (s)
srv1;2025-10-10 20:20:39;5.5;0.998046875;1.21044921875;1.08447265625;29.0;16435757056;4765945856;0.0;2147479552;0;3.2;993262940160;30135930880;912596500480;62599620;440568433;1339.8653333333334;52.0;11655
srv1;2025-10-10 20:21:40;3.4;0.921875;1.12939453125;1.0634765625;29.3;16435757056;4815654912;0.0;2147479552;0;3.2;993262940160;30137438208;912594993152;63091628;442240182;1393.1172500000002;51.0;11716
srv1;2025-10-10 20:22:41;3.2;1.18310546875;1.15478515625;1.07568359375;29.2;16435757056;4807438336;0.0;2147479552;0;3.2;993262940160;30138621952;912593809408;63588100;443604022;1503.72675;52.0;11777
srv1;2025-10-10 20:23:42;2.2;0.7626953125;1.046875;1.04345703125;29.0;16435757056;4760793088;0.0;2147479552;0;3.2;993262940160;30139756544;912592674816;63845281;445049543;1871.9019166666667;51.0;11838
srv1;2025-10-10 20:24:43;5.3;0.86669921875;1.04638671875;1.044921875;29.3;16435757056;4812976128;0.0;2147479552;0;3.2;993262940160;30140715008;912591716352;64422935;446301880;1864.4863333333335;52.0;11899
srv1;2025-10-10 20:25:44;10.9;0.89599609375;1.00830078125;1.029296875;30.1;16435757056;4952977408;0.0;2147479552;0;3.2;993262940160;30141964288;912590467072;65329508;447891307;1561.9978333333336;55.0;11960
srv1;2025-10-10 20:26:45;4.6;0.89453125;0.99072265625;1.01904296875;29.7;16435757056;4879691776;0.0;2147479552;0;3.2;993262940160;30142697472;912589733888;65815282;449294719;1754.0578333333333;52.0;12021
srv1;2025-10-10 20:27:46;1.1;0.58056640625;0.88427734375;0.9794921875;29.6;16435757056;4858392576;0.0;2147479552;0;3.2;993262940160;30144225280;912588206080;66446773;451105198;1832.0173333333332;52.0;12082
srv1;2025-10-10 20:28:47;9.8;0.77978515625;0.90234375;0.98388671875;29.7;16435757056;4880535552;0.0;2147479552;0;3.2;993262940160;30145351680;912587079680;66653085;452450353;2031.7954166666666;52.0;12143
srv1;2025-10-10 20:29:48;16.0;1.376953125;1.07958984375;1.041015625;30.5;16435757056;5012357120;0.0;2147479552;0;3.2;993262940160;30146568192;912585863168;67431449;453809008;1845.596833333333;55.0;12204
srv1;2025-10-10 20:30:50;12.9;2.26416015625;1.3486328125;1.1328125;31.8;16435757056;5228986368;0.0;2147479552;0;3.2;993262940160;30148038656;912584392704;68170963;455062308;1290.9305;55.0;12266
srv1;2025-10-10 20:31:51;4.2;1.44677734375;1.27099609375;1.1171875;30.9;16435757056;5072797696;0.0;2147479552;0;3.2;993262940160;30149308416;912583122944;69348132;456575526;1384.4978333333336;54.0;12327
srv1;2025-10-10 20:32:52;5.4;0.99560546875;1.16162109375;1.0869140625;31.0;16435757056;5096869888;0.0;2147479552;0;3.2;993262940160;30150594560;912581836800;70518503;458075233;1789.0151666666668;54.0;12388
srv1;2025-10-10 20:33:53;8.8;1.00732421875;1.1318359375;1.0830078125;31.6;16435757056;5194006528;0.0;2147479552;0;3.2;993262940160;30152798208;912579633152;71181073;460573567;1177.1142499999999;54.0;12449
srv1;2025-10-10 20:34:54;18.2;1.1826171875;1.16455078125;1.0966796875;32.3;16435757056;5304692736;0.0;2147479552;0;3.2;993262940160;30149660672;912582770688;72394944;472704398;1563.5633333333335;58.0;12510
srv1;2025-10-10 20:35:55;1.4;1.93408203125;1.36669921875;1.16845703125;33.4;16435757056;5490573312;0.0;2147479552;0;3.2;993262940160;30168989696;912563441664;72855777;474751982;2042.8064999999997;54.0;12571
srv1;2025-10-10 20:36:56;1.8;2.21240234375;1.59375;1.2626953125;34.8;16435757056;5721350144;0.0;2147479552;0;3.2;993262940160;30206255104;912526176256;73029507;476492675;1504.6566666666665;56.0;12632
srv1;2025-10-10 20:37:57;1.3;1.48046875;1.48681640625;1.24658203125;33.8;16435757056;5558386688;0.0;2147479552;0;3.2;993262940160;30194798592;912537632768;73196297;477840326;2212.6808333333333;54.0;12693
srv1;2025-10-10 20:38:58;3.3;0.859375;1.29345703125;1.19189453125;33.1;16435757056;5432889344;0.0;2147479552;0;3.2;993262940160;30200553472;912531877888;73881847;480611332;1823.4105;54.0;12754
srv1;2025-10-10 20:39:59;9.1;1.6650390625;1.423828125;1.24169921875;33.5;16435757056;5506039808;0.0;2147479552;0;3.2;993262940160;30198013952;912534417408;74355840;482881786;931.7278333333334;55.0;12815
srv1;2025-10-10 20:41:00;11.7;1.5048828125;1.44482421875;1.26123046875;33.2;16435757056;5455360000;0.0;2147479552;0;3.2;993262940160;30199459840;912532971520;74538700;484141219;1549.4244166666665;55.0;12876
srv1;2025-10-10 20:42:01;0.8;0.90576171875;1.28515625;1.2177734375;32.6;16435757056;5355974656;0.0;2147479552;0;3.2;993262940160;30200946688;912531484672;74775975;485785532;2324.998916666667;54.0;12938
srv1;2025-10-10 20:43:03;3.5;0.7021484375;1.1806640625;1.185546875;32.5;16435757056;5346934784;0.0;2147479552;0;3.2;993262940160;30202134528;912530296832;75502146;487100955;1550.4163333333333;54.0;12999
srv1;2025-10-10 20:44:04;2.3;0.6328125;1.08251953125;1.1513671875;32.6;16435757056;5357232128;0.0;2147479552;0;3.2;993262940160;30203244544;912529186816;76211817;488494428;1713.9201666666665;53.0;13060
srv1;2025-10-10 20:45:05;3.2;0.7529296875;1.02099609375;1.12353515625;32.5;16435757056;5333430272;0.0;2147479552;0;3.2;993262940160;30204416000;912528015360;76430633;489910929;1379.7666666666664;52.0;13121
srv1;2025-10-10 20:46:06;1.8;0.4013671875;0.87744140625;1.0654296875;32.1;16435757056;5275480064;0.0;2147479552;0;3.2;993262940160;30205734912;912526696448;76577003;491410420;1084.1279166666666;48.0;13182
srv1;2025-10-10 20:47:07;2.4;0.34033203125;0.77734375;1.01708984375;32.2;16435757056;5299228672;0.0;2147479552;0;3.2;993262940160;30207315968;912525115392;76718997;493208518;1762.980833333333;45.0;13243
srv1;2025-10-10 20:48:08;2.1;0.31396484375;0.6943359375;0.9736328125;32.1;16435757056;5270519808;0.0;2147479552;0;3.2;993262940160;30208647168;912523784192;76861858;494747084;1386.4984166666666;43.0;13304
srv1;2025-10-10 20:49:09;2.5;0.21923828125;0.5966796875;0.9208984375;32.1;16435757056;5272543232;0.0;2147479552;0;3.2;993262940160;30209458176;912522973184;76992515;495744470;2209.222333333333;44.0;13365
srv1;2025-10-10 20:50:10;1.7;0.14599609375;0.494140625;0.86181640625;32.1;16435757056;5270802432;0.0;2147479552;0;3.2;993262940160;30210498560;912521932800;77129504;497051414;1854.5112500000002;43.0;13426
srv1;2025-10-10 20:51:11;1.9;0.17724609375;0.43408203125;0.8154296875;32.0;16435757056;5259878400;0.0;2147479552;0;3.2;993262940160;30211194880;912521236480;77260976;497871346;2200.3751666666667;43.0;13487
srv1;2025-10-10 20:52:12;2.0;0.1943359375;0.39794921875;0.7802734375;32.0;16435757056;5261017088;0.0;2147479552;0;3.2;993262940160;30212243456;912520187904;77410298;499148212;1857.49975;42.0;13548
srv1;2025-10-10 20:53:13;2.3;0.2451171875;0.3818359375;0.75048828125;32.1;16435757056;5269303296;0.0;2147479552;0;3.2;993262940160;30213459968;912518971392;77557267;500587098;1468.3012500000002;42.0;13609
srv1;2025-10-10 20:54:14;3.2;0.333984375;0.3740234375;0.72265625;32.1;16435757056;5269663744;0.0;2147479552;0;3.2;993262940160;30214856704;912517574656;77706971;502147260;2041.2899999999997;43.0;13670
srv1;2025-10-10 20:55:15;2.0;0.345703125;0.36083984375;0.69482421875;32.0;16435757056;5263208448;0.0;2147479552;0;3.2;993262940160;30215966720;912516464640;77853667;503632242;1573674;43.0;13731
srv1;2025-10-10 20:56:16;3.6;0.330078125;0.36669921875;0.6767578125;32.2;16435757056;5286633472;0.0;2147479552;0;3.2;993262940160;30215557120;912516874240;78001127;505139361;1584.6224999999997;43.0;13793
srv1;2025-10-10 20:57:18;2.1;0.6474609375;0.45068359375;0.68701171875;32.0;16435757056;5253971968;0.0;2147479552;0;3.2;993262940160;30216011776;912516419584;78153720;506593813;1719.1219166666667;43.0;13854
srv1;2025-10-10 20:58:19;3.2;0.4755859375;0.44140625;0.6689453125;32.1;16435757056;5274271744;0.0;2147479552;0;3.2;993262940160;30216925184;912515506176;78287988;507628404;1417.3220833333332;42.0;13915
srv1;2025-10-10 20:59:20;3.3;0.27001953125;0.38916015625;0.63330078125;32.0;16435757056;5251883008;0.0;2147479552;0;3.2;993262940160;30217826304;912514605056;78423693;508714110;1848.3966666666665;44.0;13976
srv1;2025-10-10 21:00:21;2.5;0.181640625;0.34033203125;0.6005859375;32.1;16435757056;5275582464;0.0;2147479552;0;3.2;993262940160;30219616256;912512815104;78586130;510447065;1709.3699166666668;42.0;14037
srv1;2025-10-10 21:01:22;2.4;0.2197265625;0.322265625;0.5771484375;32.2;16435757056;5288714240;0.0;2147479552;0;3.2;993262940160;30220861440;912511569920;78744918;511551087;1135.5095833333332;43.0;14098
srv1;2025-10-10 21:02:23;4.2;0.5986328125;0.41552734375;0.591796875;32.5;16435757056;5345882112;0.0;2147479552;0;3.2;993262940160;30222131200;912510300160;79015405;512914614;1328.4826666666665;46.0;14159
srv1;2025-10-10 21:03:24;8.2;1.2880859375;0.63330078125;0.65625;33.7;16435757056;5539815424;0.0;2147479552;0;3.2;993262940160;30222839808;912509591552;79748196;514170296;1423.9799166666664;49.0;14220
srv1;2025-10-10 21:04:25;4.4;0.85791015625;625;0.64892578125;33.6;16435757056;5518839808;0.0;2147479552;0;3.2;993262940160;30223945728;912508485632;80447128;515380918;1360.1779166666668;51.0;14281
srv1;2025-10-10 21:05:26;1.8;0.630859375;0.60693359375;0.638671875;33.1;16435757056;5437468672;0.0;2147479552;0;3.2;993262940160;30224199680;912508231680;80650372;516685648;2072.5989166666664;49.0;14342
srv1;2025-10-10 21:06:27;8.4;0.99951171875;0.7109375;0.67138671875;33.4;16435757056;5481742336;0.0;2147479552;0;3.2;993262940160;30225174528;912507256832;81941209;518039148;1206.0370833333334;51.0;14403
srv1;2025-10-10 21:07:28;9.4;1.140625;0.80859375;0.7080078125;33.1;16435757056;5437976576;0.0;2147479552;0;3.2;993262940160;30226485248;912505946112;83154798;519673997;1212.8971666666669;52.0;14464
srv1;2025-10-10 21:08:30;2.5;1.0341796875;0.87890625;0.73974609375;33.2;16435757056;5452193792;0.0;2147479552;0;3.2;993262940160;30228455424;912503975936;84536549;521828021;2059.5551666666665;51.0;14526
srv1;2025-10-10 21:09:31;6.2;2.107421875;1.14892578125;0.837890625;35.5;16435757056;5829894144;0.0;2147479552;0;3.2;993262940160;30237298688;912495132672;85426852;529742905;1172.1749166666666;52.0;14587
srv1;2025-10-10 21:10:32;10.7;1.55712890625;1.154296875;0.8583984375;36.1;16435757056;5929947136;0.0;2147479552;0;3.2;993262940160;30234931200;912497500160;85798582;532381045;1010.3243333333334;55.0;14648
srv1;2025-10-10 21:11:33;4.5;2.0146484375;1.3681640625;0.95166015625;35.0;16435757056;5750145024;0.0;2147479552;0;3.2;993262940160;30241136640;912491294720;87069907;535012407;1016.9498333333335;54.0;14709
srv1;2025-10-10 21:12:34;6.8;1.173828125;1.23974609375;0.9326171875;22.7;16435757056;3736834048;0.0;2147479552;0;3.2;993262940160;30221672448;912510758912;87279724;536803478;1214.4145833333334;53.0;14770
srv1;2025-10-10 21:13:35;1.9;1.21826171875;1.26318359375;0.9638671875;24.0;16435757056;3940917248;0.0;2147479552;0;3.2;993262940160;30224195584;912508235776;87447777;538191118;1715.30675;52.0;14831
srv1;2025-10-10 21:14:36;0.8;0.71875;1.1171875;0.93408203125;18.5;16435757056;3041804288;0.0;2147479552;0;3.2;993262940160;30212116480;912520314880;87563567;539899514;2356.2375833333335;52.0;14892
srv1;2025-10-10 21:15:37;0.8;0.3037109375;0.92529296875;0.87841796875;18.6;16435757056;3049062400;0.0;2147479552;0;3.2;993262940160;30213505024;912518926336;87665543;541572087;2179.498416666667;51.0;14953
srv1;2025-10-10 21:16:38;2.0;0.84814453125;0.94482421875;0.8876953125;22.3;16435757056;3665305600;0.0;2147479552;0;3.2;993262940160;30215196672;912517234688;88296105;545317913;1965.0206666666666;51.0;15014
srv1;2025-10-10 21:17:39;1.6;0.41357421875;0.80078125;0.8408203125;18.3;16435757056;3009830912;0.0;2147479552;0;3.2;993262940160;30211883008;912520548352;88393894;546488324;2205.94925;50.0;15075
srv1;2025-10-10 21:18:40;9.5;625;0.75244140625;0.81884765625;21.9;16435757056;3605651456;0.0;2147479552;0;3.2;993262940160;30216597504;912515833856;88668466;548236554;1298.5321666666664;52.0;15136
srv1;2025-10-10 21:19:41;7.5;0.77880859375;0.80615234375;0.833984375;22.2;16435757056;3652530176;0.0;2147479552;0;3.2;993262940160;30217961472;912514469888;89280685;554125853;1465.5234166666667;54.0;15197
srv1;2025-10-10 21:20:42;0.8;0.63037109375;0.775390625;0.8203125;21.1;16435757056;3467825152;0.0;2147479552;0;3.2;993262940160;30223507456;912508923904;89527756;555806227;1865.5172499999999;52.0;15258
srv1;2025-10-10 21:21:44;10.1;0.7236328125;0.759765625;0.8134765625;22.3;16435757056;3671855104;0.0;2147479552;0;3.2;993262940160;30224502784;912507928576;90749608;563207623;1089.8230833333334;54.0;15320
srv1;2025-10-10 21:22:45;23.0;1.8779296875;1.103515625;0.93115234375;25.6;16435757056;4211765248;0.0;2147479552;0;3.2;993262940160;30232354816;912500076544;91837184;582511722;937.4317499999997;53.0;15381
srv1;2025-10-10 21:23:46;13.7;1.9619140625;1.25537109375;0.99462890625;24.0;16435757056;3949973504;0.0;2147479552;0;3.2;993262940160;30233440256;912498991104;92349640;603350326;1003.2794999999998;51.0;15442
srv1;2025-10-10 21:24:47;20.0;2.06005859375;1.40625;1.06396484375;24.9;16435757056;4096917504;0.0;2147479552;0;3.2;993262940160;30235455488;912496975872;92744970;613906661;1117.4077499999999;50.0;15503
srv1;2025-10-10 21:25:48;14.9;2.0185546875;1.56201171875;1.142578125;25.4;16435757056;4171292672;0.0;2147479552;0;3.2;993262940160;30237573120;912494858240;93292720;633290431;852.4663333333333;51.0;15564
srv1;2025-10-10 21:26:49;18.8;1.68701171875;1.55078125;1.16552734375;25.4;16435757056;4172468224;0.0;2147479552;0;3.2;993262940160;30238720000;912493711360;93491980;641102105;803.5765000000001;51.0;15625
srv1;2025-10-10 21:27:50;55.0;4.1962890625;2.2158203125;1.41455078125;25.8;16435757056;4247113728;0.0;2147479552;0;3.2;993262940160;30240452608;912491978752;93739423;652189608;629.5896666666666;51.0;15686
srv1;2025-10-10 21:28:51;18.5;3.39990234375;2.35693359375;1.51513671875;25.8;16435757056;4235288576;0.0;2147479552;0;3.2;993262940160;30241632256;912490799104;94093364;668663618;1165.5194166666665;55.0;15747
srv1;2025-10-10 21:29:52;37.3;2.7197265625;2.39794921875;1.58984375;29.5;16435757056;4846993408;0.0;2147479552;0;3.2;993262940160;30253178880;912479252480;95063149;689579830;1227.3886666666667;60.0;15808
srv1;2025-10-10 21:30:53;23.8;3.64501953125;2.62109375;1.7138671875;26.1;16435757056;4297400320;0.0;2147479552;0;3.2;993262940160;30264606720;912467824640;96409429;703308012;899.1320833333334;60.0;15869
srv1;2025-10-10 21:31:54;11.4;3.31494140625;2.8017578125;1.83837890625;25.9;16435757056;4248670208;0.0;2147479552;0;3.2;993262940160;30267002880;912465428480;96988760;724406738;849.9053333333335;62.0;15930
srv1;2025-10-10 21:32:56;29.0;2.0869140625;2.509765625;1.79638671875;26.0;16435757056;4266143744;0.0;2147479552;0;3.2;993262940160;30268502016;912463929344;97275990;736900983;990.0850833333334;60.0;15992
srv1;2025-10-10 21:33:57;24.0;3.4287109375;2.70263671875;1.9013671875;25.7;16435757056;4223066112;0.0;2147479552;0;3.2;993262940160;30269353984;912463077376;97442368;743678213;1367.3595000000003;60.0;16053
srv1;2025-10-10 21:34:58;12.6;3.03271484375;2.66796875;1.94287109375;25.5;16435757056;4197683200;0.0;2147479552;0;3.2;993262940160;30270640128;912461791232;97634578;751116476;1094.1466666666668;62.0;16114
srv1;2025-10-10 21:35:59;15.7;1.513671875;2.27587890625;1.8505859375;25.5;16435757056;4196499456;0.0;2147479552;0;3.2;993262940160;30272020480;912460410880;97768510;752797811;836.8279166666666;59.0;16175
srv1;2025-10-10 21:37:00;15.7;1.3076171875;2.07275390625;1.806640625;25.9;16435757056;4253208576;0.0;2147479552;0;3.2;993262940160;30273384448;912459046912;98062955;768657175;891.6940833333333;60.0;16236
srv1;2025-10-10 21:38:01;16.0;1.89111328125;2.1015625;1.8330078125;25.8;16435757056;4233064448;0.0;2147479552;0;3.2;993262940160;30274678784;912457752576;98226249;774867363;1121269;60.0;16297
srv1;2025-10-10 21:39:02;17.2;1.59228515625;1.97314453125;1.8076171875;25.9;16435757056;4253106176;0.0;2147479552;0;3.2;993262940160;30275784704;912456646656;98418995;784282870;708.1424166666666;59.0;16358
srv1;2025-10-10 21:40:03;13.0;1625;1.9501953125;1.8115234375;26.0;16435757056;4268449792;0.0;2147479552;0;3.2;993262940160;30276870144;912455561216;98633330;791693793;1610.6490000000003;60.0;16419
srv1;2025-10-10 21:41:04;20.9;2.0732421875;1.958984375;1.81982421875;25.9;16435757056;4259127296;0.0;2147479552;0;3.2;993262940160;30278197248;912454234112;98847510;799855893;899.9946666666666;60.0;16480
srv1;2025-10-10 21:42:05;18.0;3.09814453125;2.22314453125;1.916015625;25.9;16435757056;4257210368;0.0;2147479552;0;3.2;993262940160;30279479296;912452952064;99160307;811085191;1034.9780833333334;60.0;16541
srv1;2025-10-10 21:43:06;14.6;1.60595703125;1.96435546875;1.84619140625;26.0;16435757056;4267327488;0.0;2147479552;0;3.2;993262940160;30280896512;912451534848;99385341;822601688;894.6555833333332;60.0;16602
srv1;2025-10-10 21:44:07;9.8;1.77734375;1.94140625;1.8447265625;26.4;16435757056;4335607808;0.0;2147479552;0;3.2;993262940160;30282182656;912450248704;99506524;823990914;773.3085833333333;60.0;16664
srv1;2025-10-10 21:45:09;1.7;1.068359375;1.70703125;1.7685546875;18.2;16435757056;2993934336;0.0;2147479552;0;3.2;993262940160;30279380992;912453050368;99787549;828237507;2004.1751666666667;58.0;16725
srv1;2025-10-10 21:46:10;1.6;0.4638671875;1.421875;1.6650390625;18.3;16435757056;3011416064;0.0;2147479552;0;3.2;993262940160;30280404992;912452026368;99870960;829438053;2234.8684166666667;55.0;16786
srv1;2025-10-10 21:47:11;2.7;0.3515625;1.2080078125;1.57373046875;18.3;16435757056;3010191360;0.0;2147479552;0;3.2;993262940160;30281691136;912450740224;99966301;830927676;1735.23275;55.0;16847
srv1;2025-10-10 21:48:12;1.2;0.212890625;1.0146484375;1.48291015625;18.0;16435757056;2962444288;0.0;2147479552;0;3.2;993262940160;30286966784;912445464576;100057004;832269254;1825.2968333333336;54.0;16908
srv1;2025-10-10 21:49:13;1.3;0.2353515625;0.861328125;1.3955078125;18.0;16435757056;2955034624;0.0;2147479552;0;3.2;993262940160;30288113664;912444317696;100145202;833600027;2064.5823333333333;46.0;16969
srv1;2025-10-10 21:50:14;0.9;0.08447265625;0.7021484375;1.30517578125;18.0;16435757056;2953891840;0.0;2147479552;0;3.2;993262940160;30289494016;912442937344;100362634;843565105;1842.4844999999998;48.0;17030
srv1;2025-10-10 21:51:15;0.8;0.09228515625;0.587890625;1.22607421875;18.0;16435757056;2959929344;0.0;2147479552;0;3.2;993262940160;30290743296;912441688064;100444737;845018959;2082.2309999999998;45.0;17091
srv1;2025-10-10 21:52:16;0.9;0.4072265625;0.5751953125;1.177734375;18.1;16435757056;2972913664;0.0;2147479552;0;3.2;993262940160;30292058112;912440373248;100528874;846526280;2040.3625;41.0;17152
srv1;2025-10-10 21:53:17;0.7;0.23046875;0.49755859375;1.1123046875;18.1;16435757056;2968240128;0.0;2147479552;0;3.2;993262940160;30293008384;912439422976;100611883;847654836;2255.1960833333333;39.0;17213
srv1;2025-10-10 21:54:18;1.2;0.21337890625;0.4423828125;1.0498046875;18.1;16435757056;2971930624;0.0;2147479552;0;3.2;993262940160;30294360064;912438071296;100703695;849201810;1680.6285833333332;46.0;17274
srv1;2025-10-10 21:55:19;1.2;0.185546875;0.390625;0.99072265625;18.1;16435757056;2974707712;0.0;2147479552;0;3.2;993262940160;30295363584;912437067776;100794083;850460045;2192.7183333333332;38.0;17335
srv1;2025-10-10 21:56:20;0.7;0.169921875;0.34765625;0.93798828125;18.1;16435757056;2976206848;0.0;2147479552;0;3.2;993262940160;30296752128;912435679232;100889939;852059352;2371.7935833333336;39.0;17396
srv1;2025-10-10 21:57:21;0.8;0.20361328125;0.31494140625;0.88818359375;18.1;16435757056;2973655040;0.0;2147479552;0;3.2;993262940160;30297808896;912434622464;100972383;853316692;1906.568416666667;39.0;17457
srv1;2025-10-10 21:58:23;0.9;0.1455078125;0.2841796875;0.84130859375;18.1;16435757056;2978148352;0.0;2147479552;0;3.2;993262940160;30299332608;912433098752;101069748;855062283;2179.88575;39.0;17519
srv1;2025-10-10 21:59:24;0.7;0.08203125;0.240234375;0.787109375;18.2;16435757056;2986827776;0.0;2147479552;0;3.2;993262940160;30300737536;912431693824;101161710;856670197;2352.9246666666663;39.0;17580
srv1;2025-10-10 22:00:25;1.0;0.14990234375;0.2255859375;0.74609375;18.2;16435757056;2988163072;0.0;2147479552;0;3.2;993262940160;30302248960;912430182400;101260604;858560645;1988.5607499999999;39.0;17641
srv1;2025-10-10 22:01:26;0.8;0.13330078125;0.19873046875;0.70263671875;18.2;16435757056;2989182976;0.0;2147479552;0;3.2;993262940160;30303875072;912428556288;101352644;860300794;2324.9995;39.0;17702
srv1;2025-10-10 22:02:27;1.7;0.1904296875;0.19287109375;0.66748046875;18.1;16435757056;2977136640;0.0;2147479552;0;3.2;993262940160;30305296384;912427134976;101443459;861937365;1862.9954166666666;39.0;17763
srv1;2025-10-10 22:03:28;0.6;0.1865234375;0.19921875;0.63818359375;18.1;16435757056;2977058816;0.0;2147479552;0;3.2;993262940160;30306795520;912425635840;101530598;863653733;1892.860333333333;39.0;17824
srv1;2025-10-10 22:04:29;1.3;0.55517578125;0.33349609375;0.65478515625;18.1;16435757056;2978615296;0.0;2147479552;0;3.2;993262940160;30308450304;912423981056;101627754;865534096;1991.3606666666667;39.0;17885
srv1;2025-10-10 22:05:30;0.8;0.20166015625;0.27001953125;0.611328125;18.2;16435757056;2985140224;0.0;2147479552;0;3.2;993262940160;30309470208;912422961152;101713343;866801441;2171.79225;39.0;17946
srv1;2025-10-10 22:06:31;0.8;0.171875;0.2490234375;0.58203125;18.2;16435757056;2989215744;0.0;2147479552;0;3.2;993262940160;30310596608;912421834752;101799643;868118406;2030108;38.0;18007
srv1;2025-10-10 22:07:32;0.5;0.26953125;0.26220703125;0.56396484375;18.2;16435757056;2987806720;0.0;2147479552;0;3.2;993262940160;30311804928;912420626432;101883420;869528121;2371.420166666667;38.0;18068
srv1;2025-10-10 22:08:34;1.1;0.08935546875;0.2080078125;0.52294921875;18.1;16435757056;2981421056;0.0;2147479552;0;3.2;993262940160;30312927232;912419504128;101972713;870854945;2382.2111666666665;39.0;18130
srv1;2025-10-10 22:09:35;1.3;0.20947265625;0.2158203125;0.50537109375;18.2;16435757056;2984734720;0.0;2147479552;0;3.2;993262940160;30314442752;912417988608;102072690;872608245;1989.2577499999998;39.0;18191
srv1;2025-10-10 22:10:36;1.3;0.2392578125;0.220703125;0.4873046875;18.2;16435757056;2990227456;0.0;2147479552;0;3.2;993262940160;30315757568;912416673792;102163627;874182656;2162.2890833333336;38.0;18252
srv1;2025-10-10 22:11:37;0.8;0.2177734375;0.2109375;0.4638671875;18.2;16435757056;2990903296;0.0;2147479552;0;3.2;993262940160;30317105152;912415326208;102253817;875749172;2363.6075833333334;39.0;18313
srv1;2025-10-10 22:12:38;1.5;0.24169921875;0.21728515625;0.44873046875;18.1;16435757056;2983071744;0.0;2147479552;0;3.2;993262940160;30318256128;912414175232;102338093;877102062;1704.7257500000003;39.0;18374
srv1;2025-10-10 22:13:39;2.2;0.23486328125;0.20556640625;0.4287109375;18.1;16435757056;2982014976;0.0;2147479552;0;3.2;993262940160;30319480832;912412950528;102422412;878516085;1894.0544166666668;39.0;18435
srv1;2025-10-10 22:14:40;1.2;0.35595703125;0.244140625;0.4287109375;18.1;16435757056;2980102144;0.0;2147479552;0;3.2;993262940160;30320943104;912411488256;102516888;880188383;2343004;45.0;18496
srv1;2025-10-10 22:15:41;1.8;0.19091796875;0.212890625;0.4052734375;18.1;16435757056;2977521664;0.0;2147479552;0;3.2;993262940160;30322401280;912410030080;102620765;881944568;2178.7614166666667;38.0;18557
srv1;2025-10-10 22:16:42;48.2;1.6240234375;0.56689453125;0.513671875;29.8;16435757056;4904140800;0.0;2147479552;0;3.2;993262940160;30325202944;912407228416;104973557;1007400478;1120.4981666666667;53.0;18618
srv1;2025-10-10 22:17:43;36.6;6.56591796875;2.32421875;1.13232421875;30.3;16435757056;4988170240;0.0;2147479552;0;3.2;993262940160;30331912192;912400519168;107166117;1187739900;1490.3085;60.0;18679
srv1;2025-10-10 22:18:44;12.2;6.95751953125;3.29541015625;1.55029296875;34.9;16435757056;5732163584;0.0;2147479552;0;3.2;993262940160;30340743168;912391688192;109984440;1410912234;3259.8262500000005;75.0;18740
srv1;2025-10-10 22:19:45;19.2;3.91162109375;3.06298828125;1.57763671875;34.0;16435757056;5595815936;0.0;2147479552;0;3.2;993262940160;30350180352;912382251008;112109648;1550990033;1234.9501666666667;61.0;18801
srv1;2025-10-10 22:20:46;3.0;2.38525390625;2.77685546875;1.5703125;32.6;16435757056;5366145024;0.0;2147479552;0;3.2;993262940160;30351294464;912381136896;113527999;1641728226;2019.9012500000001;60.0;18862
srv1;2025-10-10 22:21:48;96.0;13.74169921875;5.60009765625;2.595703125;34.5;16435757056;5672284160;0.0;2147479552;0;3.2;993262940160;30355247104;912377184256;116672274;1920401019;1961.7623333333333;73.0;18924
srv1;2025-10-10 22:22:49;96.5;19.11865234375;8.54638671875;3.7939453125;37.4;16435757056;6151131136;0.0;2147479552;0;3.2;993262940160;30357131264;912375300096;120934337;2294898684;2066.66525;67.0;18985
srv1;2025-10-10 22:23:50;97.1;22.07763671875;11.50634765625;5.14208984375;37.1;16435757056;6090039296;0.0;2147479552;0;3.2;993262940160;30358532096;912373899264;124722718;2663399732;1966.6665;65.0;19046
srv1;2025-10-10 22:24:51;82.0;17.177734375;12.0732421875;5.73876953125;37.9;16435757056;6227677184;0.0;2147479552;0;3.2;993262940160;30364504064;912367927296;128829790;2998416892;3148.3505;68.0;19107
srv1;2025-10-10 22:25:52;90.5;15.85009765625;12.732421875;6.3701171875;40.8;16435757056;6711500800;0.0;2147479552;0;3.2;993262940160;30225453056;912506978304;132525835;3234091365;2066.6629166666667;67.0;19168
srv1;2025-10-10 22:26:53;72.3;14.14892578125;12.9208984375;6.84130859375;36.5;16435757056;5993115648;0.0;2147479552;0;3.2;993262940160;30227308544;912505122816;136101932;3537637946;3399.997083333333;75.0;19229
srv1;2025-10-10 22:27:54;74.6;23.4208984375;15.94189453125;8.26904296875;43.1;16435757056;7081254912;0.0;2147479552;0;3.2;993262940160;30230511616;912501919744;140912326;3997691135;2866.6634166666663;73.0;19290
srv1;2025-10-10 22:28:55;81.0;21.79931640625;16.86962890625;9.10791015625;38.9;16435757056;6387654656;0.0;2147479552;0;3.2;993262940160;30231793664;912500637696;144637533;4352059939;1122.4724166666667;61.0;19351
